Slice,Count,Total Area,Average Size,%Area,Mean
19859,4,1.742,0.435,10.907,255.000
19860,3,1.727,0.576,10.815,255.000
19861,5,2.409,0.482,15.085,255.000
19862,5,2.520,0.504,15.782,255.000
19863,5,2.500,0.500,15.657,255.000
19864,5,2.482,0.496,15.546,255.000
19865,7,2.557,0.365,16.014,255.000
19866,9,2.624,0.292,16.431,255.000
19867,6,2.500,0.417,15.655,255.000
19868,6,2.506,0.418,15.690,255.000
19869,6,2.531,0.422,15.849,255.000
19870,6,2.559,0.427,16.026,255.000
19871,6,2.609,0.435,16.335,255.000
19872,6,2.759,0.460,17.278,255.000
19873,7,3.697,0.528,23.151,255.000
19874,6,3.738,0.623,23.411,255.000
19875,5,3.715,0.743,23.262,255.000
19876,5,3.681,0.736,23.054,255.000
19877,4,2.942,0.735,18.421,255.000
19878,4,2.970,0.742,18.597,255.000
19879,6,3.844,0.641,24.069,255.000
19880,7,3.685,0.526,23.077,255.000
19881,7,3.661,0.523,22.929,255.000
19882,6,3.634,0.606,22.758,255.000
19883,6,3.609,0.602,22.601,255.000
19884,7,3.630,0.519,22.734,255.000
19885,6,3.555,0.593,22.264,255.000
19886,5,3.487,0.697,21.835,255.000
19887,5,3.418,0.684,21.405,255.000
19888,7,3.490,0.499,21.855,255.000
19889,9,3.226,0.358,20.204,255.000
19890,10,3.075,0.307,19.254,255.000
19891,9,3.159,0.351,19.780,255.000
19892,12,3.185,0.265,19.946,255.000
19893,12,3.274,0.273,20.500,255.000
19894,9,3.085,0.343,19.319,255.000
19895,9,3.177,0.353,19.895,255.000
19896,6,3.188,0.531,19.962,255.000
19897,7,3.336,0.477,20.891,255.000
19898,7,3.410,0.487,21.351,255.000
19899,6,3.403,0.567,21.310,255.000
19900,8,3.207,0.401,20.081,255.000
19901,7,3.264,0.466,20.442,255.000
19902,6,3.126,0.521,19.575,255.000
19903,6,3.121,0.520,19.546,255.000
19904,5,3.091,0.618,19.359,255.000
19905,6,3.195,0.533,20.010,255.000
19906,7,3.547,0.507,22.214,255.000
19907,6,2.814,0.469,17.625,255.000
19908,7,2.844,0.406,17.810,255.000
19909,6,3.403,0.567,21.313,255.000
19910,6,3.405,0.568,21.323,255.000
19911,5,3.404,0.681,21.319,255.000
19912,5,3.081,0.616,19.292,255.000
19913,4,2.892,0.723,18.111,255.000
19914,4,2.788,0.697,17.458,255.000
19915,6,2.927,0.488,18.331,255.000
19916,6,2.843,0.474,17.806,255.000
19917,7,2.777,0.397,17.393,255.000
19918,7,2.726,0.389,17.071,255.000
19919,8,2.776,0.347,17.383,255.000
19920,6,2.649,0.441,16.587,255.000
19921,6,2.483,0.414,15.550,255.000
19922,7,2.590,0.370,16.216,255.000
19923,5,2.372,0.474,14.853,255.000
19924,6,2.556,0.426,16.008,255.000
19925,7,2.574,0.368,16.121,255.000
19926,7,2.587,0.370,16.200,255.000
19927,7,2.629,0.376,16.462,255.000
19928,7,2.662,0.380,16.669,255.000
19929,6,2.672,0.445,16.734,255.000
19930,7,2.786,0.398,17.446,255.000
19931,6,2.757,0.460,17.266,255.000
19932,8,2.774,0.347,17.373,255.000
19933,7,2.618,0.374,16.395,255.000
19934,8,2.543,0.318,15.923,255.000
19935,8,2.280,0.285,14.276,255.000
19936,7,2.201,0.314,13.786,255.000
19937,6,2.226,0.371,13.940,255.000
19938,7,2.322,0.332,14.540,255.000
19939,7,1.682,0.240,10.534,255.000
19940,5,1.697,0.339,10.627,255.000
19941,6,2.127,0.355,13.321,255.000
19942,8,2.306,0.288,14.438,255.000
19943,9,2.481,0.276,15.540,255.000
19944,10,2.549,0.255,15.960,255.000
19945,9,2.545,0.283,15.935,255.000
19946,9,3.382,0.376,21.181,255.000
19947,8,3.482,0.435,21.804,255.000
19948,6,3.602,0.600,22.558,255.000
19949,8,3.776,0.472,23.647,255.000
19950,6,3.741,0.623,23.425,255.000
19951,5,2.738,0.548,17.149,255.000
19952,5,2.609,0.522,16.337,255.000
19953,6,2.584,0.431,16.181,255.000
19954,6,2.510,0.418,15.718,255.000
19955,4,2.583,0.646,16.177,255.000
19956,4,2.646,0.661,16.567,255.000
19957,4,2.603,0.651,16.300,255.000
19958,7,2.511,0.359,15.724,255.000
19959,7,3.210,0.459,20.099,255.000
19960,7,3.139,0.448,19.659,255.000
19961,8,2.952,0.369,18.486,255.000
19962,8,2.934,0.367,18.375,255.000
19963,10,3.002,0.300,18.800,255.000
19964,9,2.981,0.331,18.665,255.000
19965,8,3.231,0.404,20.234,255.000
19966,8,3.278,0.410,20.526,255.000
19967,9,3.204,0.356,20.063,255.000
19968,9,3.233,0.359,20.244,255.000
19969,7,3.298,0.471,20.653,255.000
19970,6,3.357,0.559,21.020,255.000
19971,8,3.478,0.435,21.778,255.000
19972,8,3.479,0.435,21.784,255.000
19973,7,3.456,0.494,21.641,255.000
19974,6,3.381,0.563,21.173,255.000
19975,6,3.252,0.542,20.365,255.000
19976,8,3.200,0.400,20.042,255.000
19977,6,3.333,0.556,20.875,255.000
19978,5,3.377,0.675,21.147,255.000
19979,6,3.385,0.564,21.200,255.000
19980,7,3.470,0.496,21.732,255.000
19981,5,3.544,0.709,22.192,255.000
19982,5,3.589,0.718,22.476,255.000
19983,5,3.624,0.725,22.696,255.000
19984,5,3.712,0.742,23.246,255.000
19985,6,3.703,0.617,23.188,255.000
19986,7,3.537,0.505,22.151,255.000
19987,7,3.422,0.489,21.427,255.000
19988,5,2.766,0.553,17.319,255.000
19989,5,2.809,0.562,17.591,255.000
19990,5,2.801,0.560,17.544,255.000
19991,7,2.859,0.408,17.903,255.000
19992,8,2.846,0.356,17.823,255.000
19993,6,2.894,0.482,18.123,255.000
19994,7,2.922,0.417,18.296,255.000
19995,4,2.958,0.739,18.522,255.000
19996,3,2.974,0.991,18.627,255.000
19997,4,2.985,0.746,18.692,255.000
19998,4,2.940,0.735,18.409,255.000
19999,5,2.888,0.578,18.085,255.000
20000,4,2.948,0.737,18.460,255.000
20001,6,3.070,0.512,19.224,255.000
20002,5,3.081,0.616,19.294,255.000
20003,7,3.712,0.530,23.248,255.000
20004,6,3.676,0.613,23.020,255.000
20005,5,3.012,0.602,18.863,255.000
20006,4,2.967,0.742,18.577,255.000
20007,4,3.011,0.753,18.857,255.000
20008,5,2.882,0.576,18.046,255.000
20009,3,2.260,0.753,14.155,255.000
20010,5,2.324,0.465,14.554,255.000
20011,4,2.275,0.569,14.244,255.000
20012,3,2.189,0.730,13.708,255.000
20013,3,2.174,0.725,13.613,255.000
20014,4,2.139,0.535,13.393,255.000
20015,4,2.102,0.525,13.161,255.000
20016,4,2.102,0.525,13.163,255.000
20017,7,2.564,0.366,16.054,255.000
20018,11,2.590,0.235,16.218,255.000
20019,7,1.844,0.263,11.546,255.000
20020,5,1.743,0.349,10.913,255.000
20021,6,1.758,0.293,11.006,255.000
20022,5,1.713,0.343,10.730,255.000
20023,6,1.695,0.283,10.617,255.000
20024,9,2.238,0.249,14.016,255.000
20025,8,2.185,0.273,13.683,255.000
20026,8,2.082,0.260,13.036,255.000
20027,8,2.059,0.257,12.895,255.000
20028,7,1.989,0.284,12.456,255.000
20029,6,2.068,0.345,12.952,255.000
20030,4,2.121,0.530,13.282,255.000
20031,6,2.112,0.352,13.224,255.000
20032,5,2.076,0.415,13.000,255.000
20033,5,2.046,0.409,12.810,255.000
20034,8,1.858,0.232,11.635,255.000
20035,6,2.763,0.460,17.302,255.000
20036,6,2.922,0.487,18.300,255.000
20037,6,2.918,0.486,18.276,255.000
20038,6,2.276,0.379,14.252,255.000
20039,5,2.308,0.462,14.456,255.000
20040,7,3.130,0.447,19.603,255.000
20041,8,3.110,0.389,19.474,255.000
20042,6,3.136,0.523,19.641,255.000
20043,6,3.072,0.512,19.240,255.000
20044,8,3.099,0.387,19.409,255.000
20045,7,3.103,0.443,19.435,255.000
20046,6,3.121,0.520,19.546,255.000
20047,5,2.968,0.594,18.589,255.000
20048,4,2.260,0.565,14.155,255.000
20049,6,2.968,0.495,18.587,255.000
20050,6,3.016,0.503,18.885,255.000
20051,5,2.959,0.592,18.528,255.000
20052,5,2.978,0.596,18.651,255.000
20053,5,2.967,0.593,18.579,255.000
20054,6,2.889,0.481,18.089,255.000
20055,5,2.935,0.587,18.381,255.000
20056,8,3.029,0.379,18.968,255.000
20057,6,2.410,0.402,15.089,255.000
20058,6,2.330,0.388,14.589,255.000
20059,6,2.402,0.400,15.040,255.000
20060,7,1.937,0.277,12.129,255.000
20061,6,1.560,0.260,9.772,255.000
20062,8,2.213,0.277,13.859,255.000
20063,7,2.711,0.387,16.976,255.000
20064,7,2.712,0.387,16.984,255.000
20065,6,2.192,0.365,13.728,255.000
20066,5,2.229,0.446,13.958,255.000
20067,7,3.048,0.435,19.085,255.000
20068,6,2.974,0.496,18.625,255.000
20069,5,3.037,0.607,19.016,255.000
20070,5,2.933,0.587,18.365,255.000
20071,7,2.923,0.418,18.304,255.000
20072,9,2.877,0.320,18.014,255.000
20073,4,1.801,0.450,11.278,255.000
20074,7,2.127,0.304,13.319,255.000
20075,2,0.740,0.370,4.637,255.000
20076,3,2.452,0.817,15.353,255.000
20077,6,2.683,0.447,16.800,255.000
20078,6,2.806,0.468,17.573,255.000
20079,10,2.783,0.278,17.429,255.000
20080,9,1.953,0.217,12.230,255.000
20081,8,1.920,0.240,12.022,255.000
20082,11,1.841,0.167,11.528,255.000
20083,12,1.765,0.147,11.054,255.000
20084,13,2.375,0.183,14.875,255.000
20085,14,2.343,0.167,14.675,255.000
20086,10,1.952,0.195,12.224,255.000
20087,6,1.926,0.321,12.062,255.000
20088,10,1.835,0.184,11.492,255.000
20089,12,1.751,0.146,10.966,255.000
20090,17,2.121,0.125,13.280,255.000
20091,15,2.142,0.143,13.417,255.000
20092,12,2.138,0.178,13.389,255.000
20093,15,2.671,0.178,16.728,255.000
20094,12,2.720,0.227,17.034,255.000
20095,12,2.039,0.170,12.768,255.000
20096,13,2.583,0.199,16.175,255.000
20097,12,2.016,0.168,12.625,255.000
20098,11,2.101,0.191,13.155,255.000
20099,9,2.857,0.317,17.891,255.000
20100,6,2.810,0.468,17.595,255.000
20101,7,2.769,0.396,17.343,255.000
20102,8,2.826,0.353,17.694,255.000
20103,8,2.953,0.369,18.494,255.000
20104,8,3.012,0.377,18.863,255.000
20105,8,3.197,0.400,20.020,255.000
20106,5,1.341,0.268,8.399,255.000
20107,8,1.099,0.137,6.883,255.000
20108,8,1.581,0.198,9.901,255.000
20109,8,2.384,0.298,14.927,255.000
20110,9,2.266,0.252,14.188,255.000
20111,7,2.922,0.417,18.300,255.000
20112,10,2.138,0.214,13.387,255.000
20113,18,1.256,0.070,7.865,255.000
20114,22,1.281,0.058,8.022,255.000
20115,23,1.248,0.054,7.815,255.000
20116,18,1.520,0.084,9.520,255.000
20117,18,1.712,0.095,10.722,255.000
20118,14,1.418,0.101,8.879,255.000
20119,13,1.535,0.118,9.613,255.000
20120,13,1.684,0.130,10.548,255.000
20121,19,1.477,0.078,9.252,255.000
20122,14,1.245,0.089,7.798,255.000
20123,18,1.575,0.088,9.865,255.000
20124,7,2.734,0.391,17.121,255.000
20125,8,2.576,0.322,16.131,255.000
20126,9,2.559,0.284,16.026,255.000
20127,9,2.621,0.291,16.411,255.000
20128,8,2.678,0.335,16.770,255.000
20129,8,2.328,0.291,14.577,255.000
20130,9,2.163,0.240,13.546,255.000
20131,7,2.281,0.326,14.282,255.000
20132,6,2.222,0.370,13.917,255.000
20133,6,2.199,0.367,13.772,255.000
20134,8,2.646,0.331,16.569,255.000
20135,7,2.576,0.368,16.133,255.000
20136,8,2.558,0.320,16.016,255.000
20137,8,2.495,0.312,15.623,255.000
20138,6,2.478,0.413,15.518,255.000
20139,6,2.397,0.400,15.012,255.000
20140,8,2.382,0.298,14.919,255.000
20141,8,2.686,0.336,16.819,255.000
20142,6,2.491,0.415,15.601,255.000
20143,8,3.024,0.378,18.938,255.000
20144,7,3.029,0.433,18.966,255.000
20145,7,3.070,0.439,19.222,255.000
20146,6,2.507,0.418,15.702,255.000
20147,4,3.019,0.755,18.909,255.000
20148,4,2.220,0.555,13.903,255.000
20149,7,3.866,0.552,24.212,255.000
20150,8,3.442,0.430,21.558,255.000
20151,5,3.006,0.601,18.821,255.000
20152,4,2.368,0.592,14.827,255.000
20153,5,2.322,0.464,14.542,255.000
20154,5,2.401,0.480,15.036,255.000
20155,10,2.881,0.288,18.040,255.000
20156,7,2.769,0.396,17.343,255.000
20157,8,2.761,0.345,17.290,255.000
20158,8,2.643,0.330,16.554,255.000
20159,9,2.583,0.287,16.175,255.000
20160,10,2.385,0.239,14.938,255.000
20161,9,2.376,0.264,14.877,255.000
20162,9,2.374,0.264,14.865,255.000
20163,7,2.380,0.340,14.905,255.000
20164,10,2.446,0.245,15.317,255.000
20165,8,2.435,0.304,15.250,255.000
20166,12,3.030,0.253,18.976,255.000
20167,10,3.196,0.320,20.014,255.000
20168,7,3.153,0.450,19.742,255.000
20169,7,3.067,0.438,19.208,255.000
20170,7,3.052,0.436,19.111,255.000
20171,6,2.944,0.491,18.437,255.000
20172,8,2.857,0.357,17.893,255.000
20173,6,2.500,0.417,15.653,255.000
20174,7,2.611,0.373,16.353,255.000
20175,8,2.582,0.323,16.171,255.000
20176,7,2.597,0.371,16.266,255.000
20177,11,2.507,0.228,15.700,255.000
20178,12,2.962,0.247,18.550,255.000
20179,12,2.737,0.228,17.139,255.000
20180,12,2.767,0.231,17.329,255.000
20181,14,2.743,0.196,17.179,255.000
20182,13,2.820,0.217,17.657,255.000
20183,16,2.893,0.181,18.117,255.000
20184,15,2.723,0.182,17.052,255.000
20185,16,2.750,0.172,17.218,255.000
20186,17,2.587,0.152,16.198,255.000
20187,18,2.747,0.153,17.204,255.000
20188,18,2.260,0.126,14.153,255.000
20189,14,2.376,0.170,14.877,255.000
20190,15,2.595,0.173,16.252,255.000
20191,14,2.633,0.188,16.490,255.000
20192,8,2.065,0.258,12.929,255.000
20193,9,2.655,0.295,16.629,255.000
20194,11,2.588,0.235,16.204,255.000
20195,13,2.592,0.199,16.232,255.000
20196,12,2.566,0.214,16.067,255.000
20197,11,2.561,0.233,16.040,255.000
20198,10,2.638,0.264,16.520,255.000
20199,14,2.531,0.181,15.849,255.000
20200,14,2.356,0.168,14.752,255.000
20201,15,2.294,0.153,14.367,255.000
20202,17,2.239,0.132,14.024,255.000
20203,15,2.520,0.168,15.784,255.000
20204,18,2.379,0.132,14.897,255.000
20205,19,2.292,0.121,14.351,255.000
20206,14,2.220,0.159,13.905,255.000
20207,13,2.262,0.174,14.165,255.000
20208,15,2.375,0.158,14.871,255.000
20209,14,2.419,0.173,15.151,255.000
20210,14,2.352,0.168,14.726,255.000
20211,15,2.335,0.156,14.623,255.000
20212,14,2.541,0.182,15.915,255.000
20213,11,2.557,0.232,16.014,255.000
20214,12,2.686,0.224,16.817,255.000
20215,12,3.034,0.253,18.998,255.000
20216,12,3.183,0.265,19.931,255.000
20217,13,1.087,0.084,6.806,255.000
20218,12,0.886,0.074,5.548,255.000
20219,10,0.891,0.089,5.577,255.000
20220,14,2.816,0.201,17.635,255.000
20221,12,2.860,0.238,17.913,255.000
20222,13,3.079,0.237,19.280,255.000
20223,11,3.239,0.294,20.282,255.000
20224,10,3.288,0.329,20.591,255.000
20225,13,2.633,0.203,16.486,255.000
20226,17,2.872,0.169,17.988,255.000
20227,19,2.885,0.152,18.069,255.000
20228,18,2.994,0.166,18.752,255.000
20229,14,2.068,0.148,12.948,255.000
20230,16,2.199,0.137,13.772,255.000
20231,13,2.821,0.217,17.669,255.000
20232,13,2.858,0.220,17.895,255.000
20233,10,2.955,0.295,18.502,255.000
20234,12,2.902,0.242,18.175,255.000
20235,7,3.022,0.432,18.925,255.000
20236,7,2.611,0.373,16.349,255.000
20237,8,2.175,0.272,13.621,255.000
20238,10,3.221,0.322,20.171,255.000
20239,20,2.195,0.110,13.746,255.000
20240,24,2.277,0.095,14.262,255.000
20241,26,2.205,0.085,13.808,255.000
20242,22,2.253,0.102,14.111,255.000
20243,24,2.303,0.096,14.425,255.000
20244,24,2.418,0.101,15.141,255.000
20245,31,1.149,0.037,7.196,255.000
20246,29,1.238,0.043,7.750,255.000
20247,28,1.359,0.049,8.512,255.000
20248,27,1.386,0.051,8.681,255.000
20249,24,1.511,0.063,9.462,255.000
20250,28,1.680,0.060,10.518,255.000
20251,28,1.652,0.059,10.343,255.000
20252,25,1.690,0.068,10.581,255.000
20253,25,1.741,0.070,10.901,255.000
20254,22,0.975,0.044,6.107,255.000
20255,25,1.317,0.053,8.246,255.000
20256,26,1.639,0.063,10.266,255.000
20257,10,0.812,0.081,5.083,255.000
20258,13,2.283,0.176,14.298,255.000
20259,16,1.771,0.111,11.091,255.000
20260,22,1.819,0.083,11.389,255.000
20261,23,2.078,0.090,13.016,255.000
20262,21,1.912,0.091,11.974,255.000
20263,17,1.409,0.083,8.821,255.000
20264,16,1.440,0.090,9.020,255.000
20265,16,1.449,0.091,9.071,255.000
20266,20,1.481,0.074,9.272,255.000
20267,18,1.244,0.069,7.790,255.000
20268,25,1.375,0.055,8.613,255.000
20269,12,1.189,0.099,7.444,255.000
20270,7,0.659,0.094,4.127,255.000
20271,9,1.400,0.156,8.766,255.000
20272,7,1.189,0.170,7.448,255.000
20273,9,1.243,0.138,7.786,255.000
20274,8,0.629,0.079,3.938,255.000
20275,9,2.736,0.304,17.131,255.000
20276,8,1.055,0.132,6.605,255.000
20277,7,0.927,0.132,5.806,255.000
20278,13,1.461,0.112,9.147,255.000
20279,11,1.495,0.136,9.363,255.000
20280,11,2.133,0.194,13.355,255.000
20281,12,2.558,0.213,16.020,255.000
20282,8,1.544,0.193,9.671,255.000
20283,5,0.178,0.036,1.117,255.000
20284,7,0.455,0.065,2.849,255.000
20285,12,1.072,0.089,6.710,255.000
20286,7,1.106,0.158,6.925,255.000
20287,6,2.047,0.341,12.821,255.000
20288,10,2.087,0.209,13.071,255.000
20289,14,1.987,0.142,12.440,255.000
20290,19,2.224,0.117,13.925,255.000
20291,16,2.194,0.137,13.738,255.000
20292,16,2.162,0.135,13.542,255.000
20293,13,2.127,0.164,13.319,255.000
20294,6,1.857,0.309,11.627,255.000
20295,7,1.832,0.262,11.472,255.000
20296,10,1.854,0.185,11.611,255.000
20297,12,1.349,0.112,8.446,255.000
20298,13,2.792,0.215,17.484,255.000
20299,9,2.278,0.253,14.266,255.000
20300,20,2.170,0.109,13.589,255.000
20301,20,2.297,0.115,14.383,255.000
20302,20,2.249,0.112,14.083,255.000
20303,19,2.179,0.115,13.645,255.000
20304,30,1.169,0.039,7.317,255.000
20305,32,1.133,0.035,7.097,255.000
20306,31,1.233,0.040,7.720,255.000
20307,32,1.344,0.042,8.419,255.000
20308,30,1.024,0.034,6.413,255.000
20309,26,1.538,0.059,9.631,255.000
20310,25,1.626,0.065,10.181,255.000
20311,22,1.816,0.083,11.371,255.000
20312,19,1.758,0.093,11.006,255.000
20313,23,1.785,0.078,11.179,255.000
20314,14,2.433,0.174,15.234,255.000
20315,17,2.304,0.136,14.431,255.000
20316,24,1.548,0.065,9.694,255.000
20317,23,1.139,0.050,7.135,255.000
20318,24,1.129,0.047,7.069,255.000
20319,26,1.158,0.045,7.250,255.000
20320,27,1.247,0.046,7.810,255.000
20321,28,1.361,0.049,8.522,255.000
20322,25,1.127,0.045,7.060,255.000
20323,28,1.040,0.037,6.510,255.000
20324,23,1.121,0.049,7.018,255.000
20325,25,0.977,0.039,6.117,255.000
20326,28,1.022,0.036,6.399,255.000
20327,31,1.034,0.033,6.472,255.000
20328,29,1.465,0.051,9.175,255.000
20329,23,1.661,0.072,10.403,255.000
20330,25,1.750,0.070,10.960,255.000
20331,28,1.712,0.061,10.718,255.000
20332,28,1.745,0.062,10.927,255.000
20333,23,1.677,0.073,10.502,255.000
20334,21,1.478,0.070,9.254,255.000
20335,31,1.518,0.049,9.504,255.000
20336,28,1.324,0.047,8.292,255.000
20337,29,1.294,0.045,8.105,255.000
20338,26,1.248,0.048,7.817,255.000
20339,25,0.541,0.022,3.385,255.000
20340,24,1.332,0.056,8.343,255.000
20341,24,1.382,0.058,8.653,255.000
20342,23,1.501,0.065,9.397,255.000
20343,24,1.306,0.054,8.181,255.000
20344,28,1.477,0.053,9.250,255.000
20345,18,2.151,0.120,13.470,255.000
20346,27,1.079,0.040,6.758,255.000
20347,28,0.997,0.036,6.242,255.000
20348,18,3.041,0.169,19.042,255.000
20349,15,2.482,0.165,15.544,255.000
20350,18,2.772,0.154,17.361,255.000
20351,17,2.802,0.165,17.548,255.000
20352,16,2.796,0.175,17.510,255.000
20353,16,2.375,0.148,14.873,255.000
20354,14,2.236,0.160,14.004,255.000
20355,9,2.107,0.234,13.192,255.000
20356,15,2.384,0.159,14.931,255.000
20357,15,2.433,0.162,15.234,255.000
20358,13,1.925,0.148,12.058,255.000
20359,8,1.271,0.159,7.958,255.000
20360,9,1.223,0.136,7.657,255.000
20361,16,2.019,0.126,12.645,255.000
20362,12,1.544,0.129,9.667,255.000
20363,15,2.617,0.174,16.391,255.000
20364,12,2.593,0.216,16.238,255.000
20365,13,2.975,0.229,18.631,255.000
20366,19,3.061,0.161,19.169,255.000
20367,15,3.135,0.209,19.633,255.000
20368,14,2.683,0.192,16.800,255.000
20369,18,2.219,0.123,13.893,255.000
20370,16,2.220,0.139,13.905,255.000
20371,14,2.711,0.194,16.974,255.000
20372,16,2.568,0.160,16.079,255.000
20373,12,2.982,0.249,18.677,255.000
20374,12,2.647,0.221,16.577,255.000
20375,11,2.299,0.209,14.395,255.000
20376,13,2.438,0.188,15.268,255.000
20377,15,2.718,0.181,17.020,255.000
20378,17,2.705,0.159,16.942,255.000
20379,15,2.768,0.185,17.331,255.000
20380,10,2.572,0.257,16.109,255.000
20381,15,2.844,0.190,17.812,255.000
20382,14,2.885,0.206,18.065,255.000
20383,18,2.905,0.161,18.190,255.000
20384,16,2.429,0.152,15.208,255.000
20385,11,2.232,0.203,13.974,255.000
20386,11,2.321,0.211,14.538,255.000
20387,9,1.507,0.167,9.438,255.000
20388,13,1.335,0.103,8.359,255.000
20389,10,1.163,0.116,7.284,255.000
20390,12,1.235,0.103,7.736,255.000
20391,13,1.348,0.104,8.438,255.000
20392,11,1.368,0.124,8.565,255.000
20393,12,1.430,0.119,8.954,255.000
20394,12,1.558,0.130,9.756,255.000
20395,10,1.619,0.162,10.139,255.000
20396,12,2.198,0.183,13.764,255.000
20397,8,1.400,0.175,8.768,255.000
20398,5,1.392,0.278,8.716,255.000
20399,5,2.151,0.430,13.468,255.000
20400,11,3.371,0.306,21.113,255.000
20401,12,3.367,0.281,21.085,255.000
20402,9,2.471,0.275,15.476,255.000
20403,6,1.152,0.192,7.214,255.000
20404,13,2.415,0.186,15.123,255.000
20405,11,2.249,0.204,14.085,255.000
20406,13,2.356,0.181,14.756,255.000
20407,9,2.313,0.257,14.482,255.000
20408,8,1.372,0.171,8.591,255.000
20409,12,1.597,0.133,10.002,255.000
20410,15,1.595,0.106,9.990,255.000
20411,9,1.073,0.119,6.716,255.000
20412,11,1.570,0.143,9.831,255.000
20413,9,2.154,0.239,13.488,255.000
20414,20,2.627,0.131,16.452,255.000
20415,13,2.595,0.200,16.252,255.000
20416,22,1.560,0.071,9.772,255.000
20417,25,1.349,0.054,8.448,255.000
20418,29,1.470,0.051,9.208,255.000
20419,19,1.956,0.103,12.248,255.000
20420,13,1.771,0.136,11.093,255.000
20421,12,1.763,0.147,11.040,255.000
20422,13,1.692,0.130,10.597,255.000
20423,16,2.014,0.126,12.609,255.000
20424,19,1.931,0.102,12.095,255.000
20425,20,2.003,0.100,12.542,255.000
20426,22,2.304,0.105,14.429,255.000
20427,21,2.110,0.100,13.210,255.000
20428,16,1.395,0.087,8.738,255.000
20429,15,1.550,0.103,9.704,255.000
20430,14,1.546,0.110,9.681,255.000
20431,18,1.907,0.106,11.940,255.000
20432,15,1.878,0.125,11.762,255.000
20433,15,1.908,0.127,11.950,255.000
20434,11,2.346,0.213,14.688,255.000
20435,12,1.344,0.112,8.415,255.000
20436,14,2.774,0.198,17.371,255.000
20437,17,2.692,0.158,16.859,255.000
20438,17,2.499,0.147,15.649,255.000
